432.1992027282715,264.5971733093262
431.65644518136975,262.6728510975838
431.112353515625,260.743798828125
430.51778982877727,258.8475130915642
429.91801452636713,256.9317962646485
429.33236753130325,255.01821550177414
428.7455825082957,253.10417778715495
428.1623618602752,251.20546813011174
427.57118197157973,249.28601796999578
426.9781232707202,247.36910890564326
426.38161143735044,245.46281215325
425.8030738949775,243.5466098725796
425.20055044889443,241.63786182999615
424.6117369651794,239.73984379768376
425.56023957729326,238.1248469948769
426.8312492031602,236.5962002826855
428.1132883071898,235.0542883872986
429.39469757080064,233.51313400268558
430.669733654335,231.97964465897536
431.87764968872057,230.4303947448731
431.2661764040588,228.5260922297836
430.6561760544776,226.6263768553734
430.04239435922347,224.71488529015335
429.43118515014635,222.8114051818848
428.82218177765594,220.91479467898608
427.7716266328468,219.60000000000002
425.77641857375846,219.6
423.7762727305291,219.60000000000002
421.7672634959219,219.60000000000002
419.7719020602059,219.60000000000002
417.7686290130018,219.60000000000002
415.77491480067533,219.60000000000002
413.7770424662127,219.60000000000002
411.77618081967796,219.60000000000002
409.7684816785388,219.60000000000005
407.77514407079127,219.60000000000002
405.77663968291586,219.60000000000002
403.78280229570794,219.60000000000002
401.7826092025264,219.60000000000002
399.76498641390333,219.60000000000002
397.7835414971456,219.60000000000002
395.7751268431543,219.60000000000002
393.77738687766237,219.60000000000002
391.76908107995973,219.60000000000002
390.50057983398426,220.9081420898438
389.89277343749984,220.01748046875002
388.2287407073656,219.60000000000002
386.23087244094336,219.60000000000002
384.22104808283024,219.6
382.2315519332884,219.60000000000002
380.2292674236056,219.60000000000002
378.2225341979413,219.60000000000002
376.2184081193524,219.60000000000002
374.2369029085616,219.60000000000002
372.22249554828727,219.60000000000002
370.2237228393554,219.60000000000002
368.2338597403372,219.60000000000002
366.2201202124356,219.60000000000002
364.23359374999984,219.60000000000002
362.22640972137435,219.60000000000002
360.21749217431045,219.60000000000002
358.22321895039624,219.60000000000002
356.2266959186642,219.60000000000002
354.22919740565106,219.60000000000002
352.32937850952135,219.76478347778323
351.5434088706969,221.59871263504033
351.1458850860595,219.84089670181277
349.35726068411014,219.60000000000002
347.3473511695861,219.60000000000002
345.3536759428912,219.60000000000002
343.35706961762617,219.60000000000002
341.3422847757115,219.60000000000005
339.3523567907744,219.60000000000002
337.35610171456347,219.60000000000005
335.3575250906636,219.60000000000002
333.35393041372294,219.60000000000002
331.35290142016305,219.60000000000002
329.3472090119117,219.60000000000002
