1860.9939574915932,3813.997344836595
1834.4282220638004,3800.119798278151
1809.4959777340991,3783.441035793745
1786.0691153568862,3764.7246174521356
1764.0785820326666,3744.331937665312
1743.577348601655,3722.424607126857
1724.7887514768936,3699.0558594993727
1708.1342365628807,3674.1089480431983
1694.5669299190322,3647.387478879371
1682.26797783433,3620.0297906732885
1665.0310429316014,3603.773644099012
1655.944433659315,3632.2870927602053
1650.242638349533,3661.7463685274124
1628.7951913604047,3643.639087763848
1605.9102854735684,3624.2944814360235
1595.1718879360706,3642.571234827861
1598.3760499483906,3672.3866536231944
1593.1769694634713,3701.6414142021677
1576.0690114824101,3726.1637356469873
1560.773709336063,3739.116442737635
1559.3814207793912,3709.1583120267605
1546.689405386409,3682.6267325793888
1520.7281550765038,3668.085758626461
1491.502631234829,3661.4625365949414
1461.6957595394924,3658.258178112097
1431.714705355389,3657.0533789975434
1401.7245050668716,3657.5056629776955
1399.876322810669,3674.6746941415768
1418.4859161014901,3698.1943875120487
1436.5091936899262,3722.151718773457
1432.4143119063374,3744.723677081449
1403.2722941680113,3738.242015649448
1375.5617440453025,3726.799871383153
1348.6040713813454,3713.609860682316
1322.4032373540722,3699.0374071281713
1296.9747102168099,3683.1092999587154
1272.3940220532681,3665.916671061037
1248.6804493736195,3647.5448825301464
1225.8495258514304,3628.1002298208186
1203.2517818565248,3608.3586701627355
1182.1206281334162,3606.755412787199
1163.3150329589844,3630.1319580078125
1141.9424019951693,3651.144829448138
1119.041495271027,3661.644440703094
1137.0414736534149,3637.7347451185196
1156.5587059466634,3614.963166032685
1172.9181598406285,3589.882916191593
1159.1607729748357,3571.154300790513
1138.1771157198527,3591.9195014498837
1122.181561659212,3617.3004206455753
1110.1760450216243,3619.5621574338293
1121.267040852108,3591.7273839333793
1134.887116023352,3564.8889726033103
1147.4460722764343,3537.6596829517657
1154.5399942472577,3508.6191770359874
1150.4467155526218,3479.025251152736
1171.5935448750388,3486.965483196196
1194.2935771991597,3506.5997163820775
1217.7795049777433,3525.262481775937
1241.8794322917238,3537.1776335360482
1222.5997777590583,3514.290807638563
1200.9770267364802,3493.8822467211867
1178.7110198114533,3473.780737203895
1156.2941143450885,3453.853696581791
1132.7543126121454,3435.2925106878247
1105.2884797417973,3432.561858829218
1087.5612937000114,3456.6084944823524
1071.4450701049361,3481.9131724003005
1053.158400352113,3505.6921735415235
1033.0540436266583,3527.949361200628
1011.3077701518362,3548.5969973537167
987.6849704270862,3567.048046501397
960.7825553311541,3579.81894820474
957.8710198402405,3560.911328792572
984.4295577090761,3548.4022569639346
1005.6836921146369,3527.2572227135097
1024.9781912475592,3504.299562727101
1043.1699857407948,3480.449821022339
1060.5919385217276,3456.0329665773315
1077.6470202484688,3431.339451019023
1091.1981458332157,3404.7483900606167
1081.4861840327503,3377.3931040948955
1069.121827433817,3350.140865390189
1062.5800286452431,3320.8919454312563
1054.0995704745874,3292.1349846487865
1042.8077122117393,3264.3500937167555
1016.7718634314151,3263.1705683038745
990.3037859143224,3277.236287876265
965.4730479166319,3294.064970450272
941.5587490180151,3312.172170667389
918.4508643284789,3331.3054113611815
895.2292897161169,3350.3064989190852
871.440002424235,3368.5873292364176
846.9731917493045,3385.934934109566
821.6060409019701,3401.946388314551
794.9076161129051,3415.5807358059155
